ID,ID salarié,Date de début,Type,Distance (m),Temps écoulé (s),Date de fin,Commentaire
2396,49419,12/09/2025 06:13,Natation,2019,1984,12/09/2025 06:46,
2397,49419,14/09/2025 11:07,Natation,1648,1315,14/09/2025 11:29,50 longueurs au compteur 🏊
2398,49419,11/10/2025 08:21,Natation,1469,1016,11/10/2025 08:38,Bonne séance piscine
2399,49419,02/11/2025 14:38,Natation,2699,2063,02/11/2025 15:12,50 longueurs au compteur 🏊
2400,49419,06/11/2025 20:34,Natation,1184,904,06/11/2025 20:49,50 longueurs au compteur 🏊
2401,49419,11/11/2025 18:56,Natation,1854,1912,11/11/2025 19:27,50 longueurs au compteur 🏊
2402,49419,14/11/2025 08:27,Natation,3352,2845,14/11/2025 09:14,Bonne séance piscine
2403,49419,19/11/2025 08:47,Natation,899,574,19/11/2025 08:56,
2404,49419,24/11/2025 07:52,Natation,1142,975,24/11/2025 08:08,50 longueurs au compteur 🏊
2405,49419,28/12/2025 09:52,Natation,1356,1252,28/12/2025 10:12,50 longueurs au compteur 🏊
2406,49419,13/01/2026 08:39,Natation,1050,1190,13/01/2026 08:58,
2407,49419,23/01/2026 19:53,Natation,3312,2858,23/01/2026 20:40,50 longueurs au compteur 🏊
2408,49419,07/02/2026 11:24,Natation,531,472,07/02/2026 11:31,50 longueurs au compteur 🏊
2409,49419,08/02/2026 13:53,Natation,2221,2396,08/02/2026 14:33,50 longueurs au compteur 🏊
2410,49419,09/02/2026 18:06,Natation,2280,2284,09/02/2026 18:44,Bonne séance piscine
2411,49419,14/02/2026 13:33,Natation,3423,2750,14/02/2026 14:18,
2412,49419,21/02/2026 12:21,Natation,2355,2563,21/02/2026 13:03,
2413,49419,25/02/2026 18:27,Natation,1205,961,25/02/2026 18:43,Bonne séance piscine
2414,49419,27/02/2026 07:59,Natation,3504,2563,27/02/2026 08:41,50 longueurs au compteur 🏊
2415,49419,12/03/2026 19:49,Natation,2693,2017,12/03/2026 20:22,
2416,49419,15/03/2026 08:50,Natation,3344,3080,15/03/2026 09:41,
2417,49419,25/03/2026 17:25,Natation,3160,2533,25/03/2026 18:07,50 longueurs au compteur 🏊
2418,49419,27/03/2026 06:51,Natation,1017,866,27/03/2026 07:05,
2419,49419,03/04/2026 08:34,Natation,2762,2896,03/04/2026 09:22,50 longueurs au compteur 🏊
2420,49419,06/04/2026 19:35,Natation,1057,649,06/04/2026 19:45,Bonne séance piscine
2421,49419,14/04/2026 06:44,Natation,3106,2999,14/04/2026 07:34,Bonne séance piscine
2422,49419,17/04/2026 06:47,Natation,3613,2995,17/04/2026 07:37,Bonne séance piscine
2423,30945,23/04/2025 20:31,Runing,19112,4322,23/04/2025 21:43,Nouveau record !
2424,30945,30/04/2025 17:24,Runing,17364,6671,30/04/2025 19:15,Super sortie 💪
2425,30945,01/05/2025 06:42,Runing,10561,2572,01/05/2025 07:24,Belle séance 🔥
2426,30945,03/05/2025 08:23,Runing,18904,5924,03/05/2025 10:01,
2427,30945,04/05/2025 12:07,Runing,9726,3218,04/05/2025 13:00,Nouveau record !
2428,30945,17/05/2025 10:23,Runing,3605,1228,17/05/2025 10:43,
2429,30945,29/05/2025 08:40,Runing,17393,6322,29/05/2025 10:25,
2430,30945,30/05/2025 20:50,Runing,2556,707,30/05/2025 21:01,Nouveau record !
2431,30945,31/05/2025 09:04,Runing,3989,1227,31/05/2025 09:24,Super sortie 💪
2432,30945,07/06/2025 14:25,Runing,10284,2426,07/06/2025 15:05,Super sortie 💪
2433,30945,15/06/2025 10:40,Runing,10475,2605,15/06/2025 11:23,
2434,30945,02/07/2025 07:24,Runing,8150,2189,02/07/2025 08:00,Belle séance 🔥
2435,30945,03/07/2025 06:09,Runing,15109,4078,03/07/2025 07:17,Nouveau record !
2436,30945,08/07/2025 19:19,Runing,7196,3053,08/07/2025 20:10,Nouveau record !
2437,30945,11/07/2025 07:06,Runing,12144,2792,11/07/2025 07:52,
2438,30945,24/07/2025 20:40,Runing,14775,5817,24/07/2025 22:17,Belle séance 🔥
2439,30945,29/08/2025 07:25,Runing,9506,2484,29/08/2025 08:06,Nouveau record !
2440,30945,13/09/2025 10:12,Runing,2762,754,13/09/2025 10:24,Belle séance 🔥
2441,30945,14/09/2025 11:50,Runing,11168,2822,14/09/2025 12:37,Super sortie 💪
2442,30945,25/09/2025 17:15,Runing,20221,5507,25/09/2025 18:46,Belle séance 🔥
2443,30945,30/09/2025 18:39,Runing,4016,1066,30/09/2025 18:56,Belle séance 🔥
2444,30945,15/10/2025 17:15,Runing,8705,2020,15/10/2025 17:48,Belle séance 🔥
2445,30945,25/10/2025 09:53,Runing,19242,6306,25/10/2025 11:38,Super sortie 💪
2446,30945,29/10/2025 07:51,Runing,5348,2100,29/10/2025 08:26,
2447,30945,28/11/2025 08:34,Runing,3583,953,28/11/2025 08:50,Super sortie 💪
2448,30945,20/12/2025 13:43,Runing,8487,2357,20/12/2025 14:22,Belle séance 🔥
2449,30945,01/01/2026 17:54,Runing,3138,918,01/01/2026 18:09,
2450,30945,18/01/2026 14:20,Runing,14757,6054,18/01/2026 16:01,
2451,30945,22/01/2026 08:58,Runing,8056,2554,22/01/2026 09:40,Super sortie 💪
2452,30945,11/02/2026 17:49,Runing,15599,5366,11/02/2026 19:18,Super sortie 💪
2453,30945,21/02/2026 09:44,Runing,14363,4810,21/02/2026 11:04,
2454,30945,06/03/2026 07:46,Runing,15615,4141,06/03/2026 08:55,Nouveau record !
2455,30945,10/03/2026 19:08,Runing,3898,1513,10/03/2026 19:33,Super sortie 💪
2456,30945,14/03/2026 14:33,Runing,20842,7030,14/03/2026 16:30,Nouveau record !
2457,30945,15/03/2026 09:25,Runing,19363,6242,15/03/2026 11:09,Nouveau record !
2458,30945,24/03/2026 07:52,Runing,7166,1784,24/03/2026 08:21,Nouveau record !
2459,30945,28/03/2026 08:15,Runing,16787,5473,28/03/2026 09:46,Super sortie 💪
2460,30945,05/04/2026 08:16,Runing,3195,929,05/04/2026 08:31,Belle séance 🔥
2461,30945,06/04/2026 06:53,Runing,14020,4143,06/04/2026 08:02,Belle séance 🔥
2462,29793,27/04/2025 10:57,Runing,13158,4506,27/04/2025 12:12,Nouveau record !
2463,29793,01/05/2025 17:40,Runing,17901,5624,01/05/2025 19:13,Nouveau record !
2464,29793,09/05/2025 18:18,Runing,3321,1183,09/05/2025 18:37,Super sortie 💪
2465,29793,11/05/2025 14:33,Runing,16661,4217,11/05/2025 15:43,Nouveau record !
2466,29793,16/05/2025 18:02,Runing,8945,3009,16/05/2025 18:52,Super sortie 💪
2467,29793,25/05/2025 08:06,Runing,14142,4495,25/05/2025 09:21,Super sortie 💪
2468,29793,02/06/2025 08:51,Runing,11481,3600,02/06/2025 09:51,Super sortie 💪
2469,29793,06/06/2025 20:37,Runing,7426,2377,06/06/2025 21:16,
2470,29793,08/06/2025 14:39,Runing,20766,5756,08/06/2025 16:15,Belle séance 🔥
2471,29793,16/06/2025 08:56,Runing,19111,6410,16/06/2025 10:42,Belle séance 🔥
2472,29793,22/06/2025 12:24,Runing,20637,6823,22/06/2025 14:17,Super sortie 💪
2473,29793,05/07/2025 10:01,Runing,18398,4653,05/07/2025 11:18,Nouveau record !
2474,29793,16/07/2025 06:11,Runing,9308,2879,16/07/2025 06:59,
2475,29793,25/07/2025 17:39,Runing,2752,654,25/07/2025 17:50,
2476,29793,31/07/2025 17:48,Runing,15687,3422,31/07/2025 18:45,
2477,29793,04/08/2025 18:35,Runing,9474,2643,04/08/2025 19:19,Belle séance 🔥
2478,29793,07/08/2025 08:42,Runing,20387,5745,07/08/2025 10:17,Belle séance 🔥
2479,29793,29/09/2025 19:56,Runing,5860,1518,29/09/2025 20:21,
2480,29793,19/10/2025 10:01,Runing,19997,5463,19/10/2025 11:32,
2481,29793,01/11/2025 12:48,Runing,13754,3731,01/11/2025 13:50,Belle séance 🔥
2482,29793,03/11/2025 20:22,Runing,15334,4656,03/11/2025 21:39,Nouveau record !
2483,29793,06/11/2025 20:06,Runing,6774,1890,06/11/2025 20:37,Belle séance 🔥
2484,29793,07/11/2025 08:16,Runing,8292,2125,07/11/2025 08:51,Nouveau record !
2485,29793,22/11/2025 09:37,Runing,12182,2947,22/11/2025 10:26,Super sortie 💪
2486,29793,23/11/2025 14:01,Runing,7381,2104,23/11/2025 14:36,Super sortie 💪
2487,29793,26/11/2025 20:58,Runing,14756,5157,26/11/2025 22:24,
2488,29793,07/12/2025 12:12,Runing,4459,1586,07/12/2025 12:38,Belle séance 🔥
2489,29793,26/12/2025 06:24,Runing,19295,7655,26/12/2025 08:31,Super sortie 💪
2490,29793,08/01/2026 17:03,Runing,16848,4935,08/01/2026 18:25,Nouveau record !
2491,29793,09/01/2026 20:40,Runing,6707,2525,09/01/2026 21:22,Belle séance 🔥
2492,29793,23/02/2026 17:28,Runing,16506,4589,23/02/2026 18:44,Super sortie 💪
2493,29793,03/04/2026 08:46,Runing,15212,3935,03/04/2026 09:51,Nouveau record !
2494,29793,08/04/2026 18:01,Runing,20201,5493,08/04/2026 19:32,
2495,41293,18/04/2025 07:55,Randonnée,23966,17676,18/04/2025 12:49,Sentier magnifique 🌿
2496,41293,23/04/2025 07:27,Randonnée,14024,10400,23/04/2025 10:20,Sentier magnifique 🌿
2497,41293,29/04/2025 06:25,Randonnée,20414,15525,29/04/2025 10:43,Sentier magnifique 🌿
2498,41293,12/05/2025 08:58,Randonnée,11116,11185,12/05/2025 12:04,
2499,41293,22/05/2025 06:06,Randonnée,11336,10184,22/05/2025 08:55,Sentier magnifique 🌿
2500,41293,26/05/2025 19:50,Randonnée,24873,19369,27/05/2025 01:12,Superbe panorama 🌄
2501,41293,28/05/2025 08:54,Randonnée,21885,19863,28/05/2025 14:25,Sentier magnifique 🌿
2502,41293,02/06/2025 17:14,Randonnée,23757,16211,02/06/2025 21:44,Superbe panorama 🌄
2503,41293,09/06/2025 20:43,Randonnée,8899,6790,09/06/2025 22:36,Sentier magnifique 🌿
2504,41293,12/06/2025 18:33,Randonnée,9801,5243,12/06/2025 20:00,Superbe panorama 🌄
2505,41293,14/06/2025 11:34,Randonnée,9706,9711,14/06/2025 14:15,Superbe panorama 🌄
2506,41293,19/06/2025 19:43,Randonnée,10217,9354,19/06/2025 22:19,
2507,41293,24/06/2025 17:34,Randonnée,19656,11653,24/06/2025 20:48,Sentier magnifique 🌿
2508,41293,09/07/2025 08:33,Randonnée,10708,10261,09/07/2025 11:24,Sentier magnifique 🌿
2509,41293,10/07/2025 20:48,Randonnée,24469,14031,11/07/2025 00:41,
2510,41293,11/07/2025 08:27,Randonnée,24954,18394,11/07/2025 13:33,Superbe panorama 🌄
2511,41293,14/07/2025 06:54,Randonnée,15842,10540,14/07/2025 09:49,
2512,41293,24/07/2025 18:46,Randonnée,24602,14856,24/07/2025 22:53,Sentier magnifique 🌿
2513,41293,26/07/2025 13:08,Randonnée,14769,8376,26/07/2025 15:27,
2514,41293,28/07/2025 08:18,Randonnée,16363,12128,28/07/2025 11:40,Sentier magnifique 🌿
2515,41293,30/07/2025 06:22,Randonnée,10866,9225,30/07/2025 08:55,Sentier magnifique 🌿
2516,41293,31/07/2025 07:34,Randonnée,11119,11142,31/07/2025 10:39,Sentier magnifique 🌿
2517,41293,07/08/2025 07:46,Randonnée,20119,14505,07/08/2025 11:47,Sentier magnifique 🌿
2518,41293,08/08/2025 18:32,Randonnée,21293,12584,08/08/2025 22:01,Superbe panorama 🌄
2519,41293,14/08/2025 18:47,Randonnée,6251,3853,14/08/2025 19:51,
2520,41293,17/08/2025 12:00,Randonnée,18061,12357,17/08/2025 15:26,Superbe panorama 🌄
2521,41293,30/08/2025 10:03,Randonnée,13825,8366,30/08/2025 12:22,Sentier magnifique 🌿
2522,41293,16/09/2025 20:43,Randonnée,19963,12429,17/09/2025 00:10,Superbe panorama 🌄
2523,41293,22/09/2025 06:49,Randonnée,16227,9200,22/09/2025 09:22,Superbe panorama 🌄
2524,41293,25/09/2025 20:37,Randonnée,17912,15027,26/09/2025 00:47,
2525,41293,27/09/2025 10:11,Randonnée,13081,8042,27/09/2025 12:25,
2526,41293,11/10/2025 13:36,Randonnée,13822,9030,11/10/2025 16:06,Superbe panorama 🌄
2527,41293,18/10/2025 14:12,Randonnée,22897,14045,18/10/2025 18:06,Superbe panorama 🌄
2528,41293,27/10/2025 07:16,Randonnée,7608,5325,27/10/2025 08:44,Superbe panorama 🌄
2529,41293,29/10/2025 19:11,Randonnée,16250,13554,29/10/2025 22:57,Superbe panorama 🌄
2530,41293,31/10/2025 07:21,Randonnée,22358,15603,31/10/2025 11:41,Superbe panorama 🌄
2531,41293,07/11/2025 17:23,Randonnée,16986,17129,07/11/2025 22:08,
2532,41293,09/11/2025 10:24,Randonnée,23306,18910,09/11/2025 15:39,Sentier magnifique 🌿
2533,41293,20/11/2025 19:14,Randonnée,5249,4659,20/11/2025 20:31,Superbe panorama 🌄
2534,41293,03/12/2025 08:58,Randonnée,20768,13098,03/12/2025 12:36,Superbe panorama 🌄
2535,41293,06/12/2025 12:53,Randonnée,15931,10368,06/12/2025 15:45,Superbe panorama 🌄
2536,41293,11/12/2025 06:25,Randonnée,15078,13502,11/12/2025 10:10,Superbe panorama 🌄
2537,41293,13/12/2025 10:52,Randonnée,15740,12779,13/12/2025 14:25,Superbe panorama 🌄
2538,41293,16/12/2025 18:30,Randonnée,22187,21813,17/12/2025 00:33,Sentier magnifique 🌿
2539,41293,27/12/2025 14:20,Randonnée,6500,6572,27/12/2025 16:09,Superbe panorama 🌄
2540,41293,05/01/2026 17:49,Randonnée,7855,7416,05/01/2026 19:52,Sentier magnifique 🌿
2541,41293,11/01/2026 11:39,Randonnée,22341,11744,11/01/2026 14:54,
2542,41293,16/01/2026 08:38,Randonnée,9313,5226,16/01/2026 10:05,Sentier magnifique 🌿
2543,41293,21/01/2026 18:25,Randonnée,10334,6561,21/01/2026 20:14,
2544,41293,22/01/2026 07:20,Randonnée,24122,18170,22/01/2026 12:22,Sentier magnifique 🌿
2545,41293,01/02/2026 12:28,Randonnée,14159,10668,01/02/2026 15:25,Sentier magnifique 🌿
2546,41293,05/02/2026 19:47,Randonnée,14162,9565,05/02/2026 22:26,
2547,41293,20/02/2026 19:50,Randonnée,14438,11702,20/02/2026 23:05,
2548,41293,25/03/2026 17:21,Randonnée,5832,5628,25/03/2026 18:54,Superbe panorama 🌄
2549,41293,26/03/2026 18:23,Randonnée,12522,9168,26/03/2026 20:55,Superbe panorama 🌄
2550,41293,29/03/2026 09:08,Randonnée,8792,5757,29/03/2026 10:44,Superbe panorama 🌄
2551,41293,31/03/2026 17:21,Randonnée,20745,19003,31/03/2026 22:37,
2552,41293,11/04/2026 11:35,Randonnée,10968,6789,11/04/2026 13:28,Sentier magnifique 🌿
2553,96902,21/04/2025 06:58,Runing,14085,5135,21/04/2025 08:23,Super sortie 💪
2554,96902,30/06/2025 08:45,Runing,19804,4710,30/06/2025 10:03,Nouveau record !
2555,96902,03/07/2025 06:12,Runing,21876,8517,03/07/2025 08:34,Super sortie 💪
2556,96902,09/08/2025 13:19,Runing,5034,2028,09/08/2025 13:52,Super sortie 💪
2557,96902,14/09/2025 12:15,Runing,15610,4938,14/09/2025 13:37,
2558,96902,01/11/2025 10:01,Runing,19449,6954,01/11/2025 11:57,Super sortie 💪
2559,96902,15/11/2025 13:29,Runing,7798,2194,15/11/2025 14:05,
2560,96902,20/11/2025 19:47,Runing,13900,3834,20/11/2025 20:51,Nouveau record !
2561,96902,29/11/2025 11:09,Runing,20717,4874,29/11/2025 12:30,Super sortie 💪
2562,96902,03/12/2025 20:57,Runing,20146,6372,03/12/2025 22:43,Super sortie 💪
2563,96902,25/12/2025 18:07,Runing,17360,6150,25/12/2025 19:49,Nouveau record !
2564,96902,29/12/2025 06:59,Runing,20497,6200,29/12/2025 08:42,Super sortie 💪
2565,96902,12/02/2026 07:09,Runing,20895,5482,12/02/2026 08:40,Nouveau record !
2566,96902,01/03/2026 13:26,Runing,7609,1930,01/03/2026 13:58,Belle séance 🔥
2567,96902,10/03/2026 17:15,Runing,20125,5548,10/03/2026 18:47,Nouveau record !
2568,96902,13/03/2026 07:50,Runing,20926,5333,13/03/2026 09:19,Belle séance 🔥
2569,96902,06/04/2026 19:26,Runing,6002,1853,06/04/2026 19:57,
2570,42472,19/04/2025 11:45,Randonnée,15711,15422,19/04/2025 16:02,
2571,42472,28/04/2025 06:01,Randonnée,8229,7226,28/04/2025 08:01,
2572,42472,16/05/2025 08:11,Randonnée,6233,3480,16/05/2025 09:09,
2573,42472,23/05/2025 20:22,Randonnée,11900,7994,23/05/2025 22:35,Sentier magnifique 🌿
2574,42472,14/06/2025 13:32,Randonnée,16710,14959,14/06/2025 17:41,Sentier magnifique 🌿
2575,42472,16/06/2025 06:01,Randonnée,14113,7500,16/06/2025 08:06,Sentier magnifique 🌿
2576,42472,09/07/2025 17:07,Randonnée,20080,20345,09/07/2025 22:46,Superbe panorama 🌄
2577,42472,16/07/2025 06:49,Randonnée,9889,6095,16/07/2025 08:30,
2578,42472,19/07/2025 12:47,Randonnée,16411,9844,19/07/2025 15:31,Superbe panorama 🌄
2579,42472,22/07/2025 07:03,Randonnée,11433,6712,22/07/2025 08:54,Sentier magnifique 🌿
2580,42472,05/08/2025 18:05,Randonnée,24945,13064,05/08/2025 21:42,Superbe panorama 🌄
2581,42472,22/08/2025 08:07,Randonnée,11791,11240,22/08/2025 11:14,
2582,42472,25/08/2025 20:48,Randonnée,9575,9376,25/08/2025 23:24,
2583,42472,29/08/2025 08:07,Randonnée,17536,12280,29/08/2025 11:31,Superbe panorama 🌄
2584,42472,13/09/2025 08:07,Randonnée,6045,4652,13/09/2025 09:24,
2585,42472,04/10/2025 13:59,Randonnée,22339,15094,04/10/2025 18:10,Superbe panorama 🌄
2586,42472,05/10/2025 12:47,Randonnée,12015,11837,05/10/2025 16:04,Sentier magnifique 🌿
2587,42472,05/11/2025 07:34,Randonnée,5439,3527,05/11/2025 08:32,
2588,42472,28/11/2025 07:48,Randonnée,14242,11459,28/11/2025 10:59,Superbe panorama 🌄
2589,42472,29/11/2025 14:35,Randonnée,17936,11095,29/11/2025 17:40,Sentier magnifique 🌿
2590,42472,02/12/2025 06:09,Randonnée,24540,18479,02/12/2025 11:17,
2591,42472,13/12/2025 09:44,Randonnée,17016,9191,13/12/2025 12:17,Sentier magnifique 🌿
2592,42472,28/12/2025 14:50,Randonnée,7163,4550,28/12/2025 16:05,Superbe panorama 🌄
2593,42472,29/12/2025 06:49,Randonnée,24118,15593,29/12/2025 11:09,Superbe panorama 🌄
2594,42472,12/01/2026 06:09,Randonnée,14026,13228,12/01/2026 09:49,
2595,42472,04/02/2026 19:19,Randonnée,9270,7176,04/02/2026 21:18,Superbe panorama 🌄
2596,42472,07/02/2026 13:49,Randonnée,10117,10885,07/02/2026 16:50,Superbe panorama 🌄
2597,42472,10/02/2026 17:39,Randonnée,10306,7535,10/02/2026 19:44,Sentier magnifique 🌿
2598,42472,17/02/2026 06:28,Randonnée,7797,6216,17/02/2026 08:11,Superbe panorama 🌄
2599,42472,21/02/2026 11:14,Randonnée,9259,8040,21/02/2026 13:28,
2600,42472,24/02/2026 19:16,Randonnée,10196,6360,24/02/2026 21:02,
2601,42472,25/03/2026 18:02,Randonnée,13182,11374,25/03/2026 21:11,Sentier magnifique 🌿
2602,69938,19/04/2025 14:05,Randonnée,21023,18673,19/04/2025 19:16,
2603,69938,01/05/2025 17:28,Randonnée,8519,6901,01/05/2025 19:23,
2604,69938,07/05/2025 06:29,Randonnée,7766,6101,07/05/2025 08:10,Sentier magnifique 🌿
2605,69938,10/05/2025 08:15,Randonnée,6765,4672,10/05/2025 09:32,Superbe panorama 🌄
2606,69938,18/05/2025 08:52,Randonnée,14428,11262,18/05/2025 11:59,Sentier magnifique 🌿
2607,69938,21/05/2025 07:51,Randonnée,18127,16550,21/05/2025 12:26,Superbe panorama 🌄
2608,69938,08/06/2025 08:36,Randonnée,19257,16919,08/06/2025 13:18,
2609,69938,11/06/2025 19:27,Randonnée,19073,12904,11/06/2025 23:02,Superbe panorama 🌄
2610,69938,13/06/2025 17:12,Randonnée,11565,7250,13/06/2025 19:12,Sentier magnifique 🌿
2611,69938,17/06/2025 20:27,Randonnée,9879,9450,17/06/2025 23:04,
2612,69938,19/06/2025 18:01,Randonnée,6051,5513,19/06/2025 19:33,Sentier magnifique 🌿
2613,69938,27/06/2025 17:21,Randonnée,24310,21774,27/06/2025 23:24,Superbe panorama 🌄
2614,69938,15/07/2025 20:42,Randonnée,20314,17561,16/07/2025 01:34,Superbe panorama 🌄
2615,69938,02/08/2025 13:41,Randonnée,13607,9347,02/08/2025 16:16,
2616,69938,13/08/2025 06:20,Randonnée,13168,8939,13/08/2025 08:49,Sentier magnifique 🌿
2617,69938,22/08/2025 17:39,Randonnée,24950,18898,22/08/2025 22:54,Sentier magnifique 🌿
2618,69938,24/08/2025 13:53,Randonnée,24593,16112,24/08/2025 18:21,Sentier magnifique 🌿
2619,69938,06/09/2025 14:38,Randonnée,22340,12814,06/09/2025 18:11,
2620,69938,10/09/2025 18:37,Randonnée,19385,13307,10/09/2025 22:18,Sentier magnifique 🌿
2621,69938,22/09/2025 08:26,Randonnée,17517,9230,22/09/2025 10:59,Sentier magnifique 🌿
2622,69938,13/10/2025 17:30,Randonnée,23711,18505,13/10/2025 22:38,Superbe panorama 🌄
2623,69938,23/10/2025 07:13,Randonnée,21888,14523,23/10/2025 11:15,
2624,69938,24/10/2025 17:51,Randonnée,5480,5536,24/10/2025 19:23,Sentier magnifique 🌿
2625,69938,25/10/2025 09:56,Randonnée,19116,12426,25/10/2025 13:23,Superbe panorama 🌄
2626,69938,08/11/2025 08:13,Randonnée,20311,19361,08/11/2025 13:35,
2627,69938,15/11/2025 14:10,Randonnée,8463,7197,15/11/2025 16:10,Superbe panorama 🌄
2628,69938,20/11/2025 17:06,Randonnée,22883,13819,20/11/2025 20:56,Superbe panorama 🌄
2629,69938,21/11/2025 07:57,Randonnée,8668,8034,21/11/2025 10:11,Superbe panorama 🌄
2630,69938,26/11/2025 08:52,Randonnée,7313,4469,26/11/2025 10:06,Sentier magnifique 🌿
2631,69938,30/11/2025 10:34,Randonnée,9529,7802,30/11/2025 12:44,Sentier magnifique 🌿
2632,69938,04/12/2025 18:32,Randonnée,17248,11526,04/12/2025 21:44,Superbe panorama 🌄
2633,69938,05/12/2025 17:34,Randonnée,6534,4718,05/12/2025 18:52,
2634,69938,10/12/2025 06:24,Randonnée,23462,22386,10/12/2025 12:37,Superbe panorama 🌄
2635,69938,19/12/2025 08:32,Randonnée,21373,14134,19/12/2025 12:27,Superbe panorama 🌄
2636,69938,28/12/2025 12:42,Randonnée,18876,13050,28/12/2025 16:19,Sentier magnifique 🌿
2637,69938,06/01/2026 20:42,Randonnée,6639,5567,06/01/2026 22:14,Superbe panorama 🌄
2638,69938,26/01/2026 17:57,Randonnée,7897,4764,26/01/2026 19:16,Sentier magnifique 🌿
2639,69938,27/01/2026 17:57,Randonnée,23082,14262,27/01/2026 21:54,Sentier magnifique 🌿
2640,69938,31/01/2026 13:57,Randonnée,23127,15454,31/01/2026 18:14,Sentier magnifique 🌿
2641,69938,14/02/2026 10:06,Randonnée,20081,14693,14/02/2026 14:11,
2642,69938,02/03/2026 08:18,Randonnée,6480,4117,02/03/2026 09:26,
2643,69938,11/03/2026 19:24,Randonnée,22917,18215,12/03/2026 00:27,
2644,69938,30/03/2026 17:28,Randonnée,21767,15898,30/03/2026 21:53,Superbe panorama 🌄
2645,70933,18/04/2025 06:16,Tennis,,5937,18/04/2025 07:55,Entraînement technique
2646,70933,09/06/2025 06:27,Tennis,,2880,09/06/2025 07:15,
2647,70933,21/06/2025 14:04,Tennis,,3430,21/06/2025 15:01,Entraînement technique
2648,70933,29/06/2025 08:13,Tennis,,3625,29/06/2025 09:13,
2649,70933,08/07/2025 18:42,Tennis,,4037,08/07/2025 19:49,Victoire 6-3 6-4 🎾
2650,70933,09/08/2025 13:26,Tennis,,3584,09/08/2025 14:25,Victoire 6-3 6-4 🎾
2651,70933,12/08/2025 20:57,Tennis,,2703,12/08/2025 21:42,Entraînement technique
2652,70933,20/08/2025 06:58,Tennis,,4784,20/08/2025 08:17,Entraînement technique
2653,70933,01/09/2025 17:21,Tennis,,2879,01/09/2025 18:09,Victoire 6-3 6-4 🎾
2654,70933,05/09/2025 19:31,Tennis,,3884,05/09/2025 20:35,Entraînement technique
2655,70933,08/10/2025 17:20,Tennis,,2958,08/10/2025 18:09,Victoire 6-3 6-4 🎾
2656,70933,17/10/2025 19:01,Tennis,,6111,17/10/2025 20:42,Entraînement technique
2657,70933,01/11/2025 14:04,Tennis,,6550,01/11/2025 15:53,
2658,70933,08/11/2025 11:57,Tennis,,3235,08/11/2025 12:51,
2659,70933,12/11/2025 06:34,Tennis,,7132,12/11/2025 08:32,
2660,70933,30/12/2025 20:53,Tennis,,3891,30/12/2025 21:57,Victoire 6-3 6-4 🎾
2661,70933,31/12/2025 17:17,Tennis,,6089,31/12/2025 18:58,
2662,70933,15/01/2026 18:39,Tennis,,4213,15/01/2026 19:49,Entraînement technique
2663,70933,16/01/2026 20:34,Tennis,,6158,16/01/2026 22:16,
